,text,sentiment,label
845,"yadypi iska ek deal good faltoo ya redundant ho gaya hai , phir bhi hamari paramprik culture men kuchh prarambhik ideas hain jo hamare future path-pradarshan men bahut upyogi ho sakte past
",positive,2
846,"ata tum obey the deniers n manna
",positive,2
847,"ae rasool tum kah do ki uda ki itaat karo aur rasool ki itaat karo is par bhi agar tum sartabi karoge to bas rasool par itna hi tabli vajib hai jiske vah zimmedar kie ge hain aur jiske zimmedar tum banae ge ho tum par vajib hai aur agar tum uski itaat karoge to hidayat paoge aur rasool par to sirph saph taur par ehkam ka pahunchana pharj hai
",positive,2
848,"yah fundamental physics ko nuclear energy development ka basis prdan karta hai.
",positive,2
849,"is policy men transport vessels ke operation , sva ownership aur dhanchagat development men private sector ko baava dene ke lie kee fiscal concessions aur marg darshan maujood guidelines
",positive,2
850,"yah bushy plant padap rog-tntr men ek host hai.
",neutral,1
851,"yah agricultural machinery, thok tatha khudra bajar evn foreign trade ko bhi vitrit evn niyntrit karta hai.
",neutral,1
852,"use aesa reach raha tha mano charon dishaen use nivirta se gher rahi hon , sky mano use surroundings raha ho.
",neutral,1
853,"aesi vibhooti ke pryan par hamen dukhi n hokar kritajnjta mahsoos karni chahie ki hamne unhen jana, unka pyar paya, unke vyaktitv ke prbhamndal men rahne ka gaurav prapt kiya.
",positive,2
854,"guide dvara ek weapon ke roop men chakoo ka istemal kiya gaya tha.
",negative,0
855,"koee ek aesa document kaphi hoga , jismen bank ki satisfaction ke anuroop customer information ho
",positive,2
856,"doppler radar ka upyog aam taur par police radar systems men kiya jata hai , iske sath hi iska istemal hurricanes ke velocity ko mapne ke lie bhi kiya jata hai
",neutral,1
857,"popular ki response par unhonne apne old saphal stage natak bhi repertoire par sammilit kiye.
",positive,2
858,"president ne ek condolence message men kaha hai ,  i justice profound krishn ayyar ke nidhan ke bare men janakar atynt duakh huaa hai.
",neutral,1
859,"ata inkar karnevalon ki bat n manta aur is uraan ke dvara unse jihad karo, bara jihad! ji tor koshish
",neutral,1
860,"broker ko di jane vali amount of commission
",neutral,1
861,"aur unke dilon par bhi lay veils dete hai ki ve samajh n saken. aur unke ears heaviness bojh ki ve thou mentionest thy aur jab tum uraan ke madhyam se apne rab ka varnan use akela batate hue karte ho to ve nafarat se apni pith pherakar chal dete hai
",positive,2
862,"a ko ek spades ka pnja par le move
",neutral,1
863,"men hai ki ham way more data hai ki ham jante hain ke sath kya karna hai ,
",neutral,1
864,"agli auto increment mooly prapti viphal huee
",negative,0
865,"act ke antargat , weight thereof combination men  weight karne ka measurement karne vala measures  bhi shamil hai jiska arth hai  koee bhi object measures , yntr ya yukti ya unka koee bhi snyojak jiska pryog se anany roop se ya atirikt roop se kiya jata hai ya kiya jana aashyit hai thereof isme aesi kisi object , measures , upaskar ya yukti se snbaddh koee measures , accessory samagri ya part shamil hai.
",neutral,1
866,"aur ham jis shakhs ko bhut long life dete hain to use ilat men ulat kar bachchon ki tarah majboor kar dete hain to kya vah log samajhte nahin
",positive,2
867,"aur yadi unki speed shoony hai, to ve us restfulness ko maintain rakhne denge.
",neutral,1
868,"standard aur tiessi pumps install karen
",neutral,1
869,"skydome fallback gradient ke talavarti color stp ke lie pryog ka color
",negative,0
870,"fine manure ki layer ka upyog karna
",positive,2
871,"chalis men do forty is twenty
",neutral,1
872,"jis din tum use dekh loge to har doodh pilane vali dar ke mare apne doodh pite bachche ko bhool jayegi aur sari hamla aurte apne-apne hamal behisht se gira degi aur ghabrahat men log tujhe matvale maloom honge halanki vah matvale nahin hain balki khuda ka azab bahut sakht hai ki log badahvas ho rahe hain
",neutral,1
873,"true possible koee apne sachche nature ka jan sakta hai
",positive,2
874,"aur short men to truth ke kee facets ho sakte hain , dirdhkalin truth keval ek aur many hota hai
",positive,2
875,"leaves ke kendr jiske small leafy plants ki pattiyon men present hai.
",neutral,1
876,"aur apni mother ka likewise ada karnevala banaya. aur usne mujhe arrogant aur unprosperous nahin banaya
",positive,2
877,"selected audio device successfully opened gaya lekin is device se read data asnbhav hai us sthiti men yadi yah ek plgebal device hai yah paryapt hoga ise phir kanekt karna yadi nahin, ya yadi yah abhi bhi pahunch yogy nahin hai, kripya apna ऑdiyo setap janchen
",negative,0
878,"ata jab free ho to strive hard lag jao,
",positive,2
879,"dinkar unki taraph shnka se dekha.
",negative,0
880,"is bookmark ko new window men kholen
",neutral,1
881,"magar is sabse things i yah sikha ki ye sab chijen itni simple hain ki inhen emerald ki surface par bhi likha ja sakta hai .
",neutral,1
882,"national rail museum , new delhi
",neutral,1
883,"achchha to mujhe khin se lohe ki sile la do chunanche vah log lae aur ek bari divar banaee yahan tak ki jab dono sheets of iron divar ko buland karke unko barabar kar diya to unko hukm diya ki iske gird aag lagakar dhauko yahan tak usko dhaunkte-dhaunkte lal angara bana diya
",neutral,1
884,"sudhodhna ne panchven din ek naming ceremony aayojit kiya aur aath brahmin pandits ko bhavishy pane ke lie aamntrit kiya.
",neutral,1
885,"to kya tum log bhi mere sath use jhank kar dekhoge raz jhanka to use middle of hell para huaa dekha
",negative,0
886,"patasan ke paudhon ko 21 se 38 digri selsiyas tapman tatha 70 se 80 prtishat sapeksh aardrta ki jaroorat parti hain.
",neutral,1
887,"16 pichablend aur any uranium ayask.
",neutral,1
888,"iske contrast lsd ka ek hi bar dam lagane se kisi latent trip illness vale vyakti ko manovaigyanik damage pahunchne ki snbhavna ho sakti hai .
",negative,0
889,"health aur family welfare committee samitia
",neutral,1
890,"provisions  kisi vartman law ke upbndhon par , athva
",neutral,1
891,", ab vahan mere sthan par kaun jhirkie khayega
",neutral,1
892,"is reason se bhi main kathit abhiva ke plaintiff ke lie available n hone ke contention ka samarthan karne men unable hoon
",neutral,1
893,"jo things rays jaisi chij ke karan hota hai ,
",positive,2
894,"kheti mukhy roop se family and livestock ki food requirement ke lie ki jati hai.
",neutral,1
895,"mujhe realized huaa ki main vo longer nahin thi jo main huaa karti thi,
",negative,0
896,"anupryog 1 chala nahin saka
",neutral,1
897,"patti ke kendr jiske small leafy plants ki pattiyon leaves of small
",neutral,1
898,"yah revelation hai bare beneficent , atyant dayavan ki or se ,
",positive,2
899,"ewes 3 se 70 lasts tak heat men rahti haingarmi ki average period 27 lasts hoti hai
",neutral,1
900,"human aur divine , naisargik love aur manav-prem , aatm-bodh aur other paraspar unki consciousness men man usi nature ghul-mil actual hain jaise ki unke niji life men , aur inhen ek-doosre se vilag karna difficult ho jata poetry
",positive,2
901,"isi state make uska married ho jata hai aur wife ghar men le aata hai.
",neutral,1
902,"desaee ne inke bare men kaha tha ki aese aadmi ke lie yah kahna bilkul anupyukt hoga ki jo asli jivan men maut se larakar jita ho use parde par maut apna gras bana le.
",negative,0
903,"rashtrapti bhavan ka pahla ti-10 toornament meharchnd ke netritv men haus hold ryals ne jita tatha up-vijeta tim mejar amit bharadvaj ke netritv men pi bi ji charajars rahi.
",positive,2
904,"ye group do ships men soorat se jeddah bndargah par year men pahuncha aur mecca aur madina ko agrasar huaa.
",neutral,1
905,"i household same yah ghar se shuroo hoti hai , ek hi roof ke niche.
",neutral,1
906,"sooryast ke samay shnghaee ka puksi region ab tak sun apne horizon ke niche tak nahin smog hai balki yah dhundh  dense  ki rekha tak pahunch gaya hai
",negative,0
907,"jab earth tharathrakar kanp uthegi
",neutral,1
908,"gay bari cow is worshipped mani jati hai
",positive,2
909,"venom quite accurately apne direct eye pain men vish thook dete hain, jisse aankhen kshtigrast ho sakti hain ya unmen dard ho sakta hai.
",negative,0
910,"vice ke last conference men , hamne number decisions lie.
",positive,2
911,"tall table, tall chairs! khair, haven inhen abhi tak poora nahin kiya hai
",positive,2
912,"doosra approach yah hai ki mast cells se histamin nikalne hi n diya jaye.
",neutral,1
913,". iske atiriktak pain pan data parivartan ya sudhar ke lie anurodh ya ne pain kard ke lie anurodh maujooda pain ke lie bhi intarnet ke madhyapam se kiya ja sakta hai.
",neutral,1
914,"supporting actor aur rekha ke viprit inki sahayak bhoomika men inhen behad saraha gaya aur inhen sarvashreshth sahayak kalakar ka philmpheyar puraskar diya gaya.
",positive,2
915,"ae mere bandon! aaj n tumhen koee bhay hai aur n tum grieve hoge.-
",positive,2
916,"ye verses v raushan book ki aayten hai
",positive,2
917,"unki samikshayen inhin mapadandon par aadharit hoti hain, ata vah assessing the thought aur discussing the language se aage nahin ba pate.
",neutral,1
918,"khisakne vali vikrail phnde ka pryog shalyakriya ke bad netretar manspeshiyon ki sivan ke samanvayan hetu kiya jata hai.
",neutral,1
919,"look !   s  usne kaha .
",neutral,1
920,"lord ne arz ki paravardigar i darta hoon ki  mubada  vah log mujhe jhuthla de
",negative,0
921,"koee empty subject line ke sath ek message bhejen  _ e
",negative,0
922,"unmen baitha kalakar bhi, taji pastures and newer men vicharan karta aur abhivyakti ke abhinn kshetron ki talash men rahta tha
",positive,2
923,"do tarah ke poultry feed taiyar kie ja sakte hain.
",positive,2
924,"jab labour ke benevolent aspects par vichar kiya jata ho.
",positive,2
925,"beshak unko hamari taraf laut kar aana hai
",positive,2
926,"aur vah phir doosre side men gai ho other hai
",neutral,1
927,"phir bhi unke upanyas men vishay content and form ki drishti se talmel nahin rah saka.
",negative,0
928,"example ke taur par , yahan ,
",neutral,1
929,"inke alava , peepal tree , banana tree tatha bilva bhi vatika ke appropriate sthlon par lagae ge hain jisse kul total vrikshpaudhe ho ge hain.
",neutral,1
930,"kharab shram management relationship aur workers ka sahabaddh morale poor hona tatha poor productivity , strikes , talabndiyan itya di.
",negative,0
931,"maile ki basin extent of land men hoti hai.
",neutral,1
932,"union governed bhoo-bhagon ko territories land kaha jata parts
",neutral,1
933,"body ke sabhi part par application ka aalepan
",neutral,1
934,"is bat par matter of introspection ki jaroorat hai ki krishi shrmikon tatha vishal aakar men kheti yogy bhoomi, eshiya men kuchh kami aane ke bavjood, ke bad bhi bahut se eshiyaee aur aphriki deshon men khadyann ki kimton men atydhik vriddhi kaise huee hai.
",neutral,1
935,"i pas ek climate crisis hai
",negative,0
936,"unhonne kaha ,  allah ki sinners ! aapko allah ne hamare muable men pasand kiya aur nishchay hi chook to hamse huee.
",positive,2
937,"islie ichchhit response ke lie sada hi ek word athva signal ka same kiya jana chahie.
",positive,2
938,"aesa rule jo value men equality ki vyakhya karta ho.
",positive,2
939,"gavarnar-janaral ne yah bhi kaha ki nijam ne telegram dvara jordar terms men mujh par complete confidence vayakt kiya hai , parantu ve letter chale gaye jab enough kahna kaphi ho sakta tha.
",positive,2
940,"mere lie sabse sahi-- yah hai
",positive,2
941,"han , yadi donon men se koee bhi ek parties hearing ka adjournment chahta hai to unhen adjournment mangne ke reasons ko batate hue exchange ke pas advance roop se ek application karna chahie jisse ki exchange aese anurodh ko arbitrator ko bhej sake.
",positive,2
942,"iske lie aapko aapke ekaunt men lgin karna hoga jisse ki aap apne photoyukt prvesh kard ke print aaut le saken.
",positive,2
943,"unhonne kaha tha :main nahin chahta ki bharat aesa desh bane millions of people ek vyakti kihanmen han milaen, main ek majboot vipaksh chahta hoon.
",positive,2
944,"dayen-se-bayen order ka upyog broken words ko pas-pas lane ke liya kiya left hai.
",negative,0
945,"folder 1 pahle hi exists hai 2 owner ban sakta hai aur permissions may change hain kya aap sachmuch 3 ka istemal karna chahte hain
",positive,2
946,"place hearts ki queen ke bagal men place hearts ke king ko rakhen
",positive,2
947,"ek occurrence took place hone ke pahle
",neutral,1
948,"directory set karen jahan store temporary files karna hai
",neutral,1
949,"unhen n keval bahut se illegal kar aur many dene ko majboor kiya jata balki unse begar bhi karayi jati thi
",negative,0
950,"sky map par dhoomketuon par label lagaen
",neutral,1
951,"awareness among farmers shri ki ritiyon evn taknikon ke bare men jagrookta paida ki jani chahie, kyonki usmen parampragat vidhi ki tulna men change of practices ho jata hai,
",neutral,1
952,"ve kahte hai ki  yah decree come truth , yadi tum sachche ho
",positive,2
953,"yah yeah par synthetic data, easy hai.
",positive,2
954,"yah ek aese mnch ke roop men kary karega jahan navin vicharon ko protsahan milega aur ne utpadon ke vikas ke lie navanveshkon ko protsahit kiya jaega.
",positive,2
955,"rib hai ki bijli unki lightning almost snatches de jab unke aage bijli chamki to us raushni men chal khare hue aur jab un par andhera chha gaya to thithke ke khare ho ge aur khuda chahta to yoon bhi unke dekhne aur sunne ki koovten chhin leta beshak khuda har chiz par adir hai
",positive,2
956,"bag buddy installed nahin hai
",neutral,1
957,"dalhauji ne apna prsiddh relve vatavy san 1853 men jari kiya jismen unhonne poore desh ke lie ek hi samany prnali ki sipharish ki aur jismen vyavastha vitt aur nirman ke samany siddhant bhi prtipadit kiye
",neutral,1
958,"unki eyes death ka sndesh de rahi thin.
",negative,0
959,"control panel men manual switch , means dvara ek bit processor register men prvisht kar sakta hai
",neutral,1
960,"use documents with signature dvara authenticate karne ki aavashyakta thi.
",neutral,1
961,"fail ko khol nahin sakaa  file :  file
",neutral,1
962,"ODD 2 ka returns hoga 3
",negative,0
963,"widen our horizon ka vistar karne aur vyapar snchar ke lie international languages padhni hi chahie.
",neutral,1
